TRANSACTION_ID,PRODUCT_ID,CUSTOMER_ID,STORE_ID,T_DATE,QUANTITY
9618,P-1065,C-34,S-2,2023-09-03,8
9807,P-1031,C-8,S-7,2023-09-03,3
9990,P-1059,C-12,S-7,2023-09-03,5
83,P-1033,C-50,S-2,2023-09-02,5
718,P-1081,C-23,S-6,2023-09-02,9
1480,P-1095,C-43,S-7,2023-09-02,9
1495,P-1067,C-37,S-1,2023-09-02,6
1587,P-1075,C-4,S-2,2023-09-02,8
980,P-1056,C-15,S-9,2023-09-02,5
993,P-1091,C-35,S-2,2023-09-02,5
1224,P-1051,C-22,S-3,2023-09-02,3
1294,P-1051,C-36,S-4,2023-09-02,8
1415,P-1092,C-16,S-1,2023-09-02,2
2570,P-1019,C-40,S-3,2023-09-02,6
2595,P-1089,C-39,S-6,2023-09-02,2
1776,P-1076,C-24,S-6,2023-09-02,4
2021,P-1048,C-29,S-10,2023-09-02,2
2067,P-1055,C-6,S-4,2023-09-02,6
2329,P-1062,C-17,S-3,2023-09-02,4
2651,P-1032,C-10,S-4,2023-09-02,1
3595,P-1018,C-42,S-4,2023-09-02,5
3256,P-1004,C-11,S-7,2023-09-02,5
3416,P-1036,C-20,S-6,2023-09-02,8
5564,P-1000,C-39,S-4,2023-09-02,3
5360,P-1024,C-46,S-3,2023-09-02,4
6710,P-1064,C-43,S-8,2023-09-02,5
7300,P-1042,C-46,S-1,2023-09-02,2
8663,P-1061,C-36,S-2,2023-09-02,2
559,P-1061,C-25,S-2,2023-09-01,7
787,P-1019,C-6,S-5,2023-09-01,5
961,P-1056,C-17,S-3,2023-09-01,7
996,P-1082,C-40,S-6,2023-09-01,8
1186,P-1037,C-20,S-5,2023-09-01,4
2654,P-1042,C-1,S-5,2023-09-01,7
3485,P-1006,C-40,S-8,2023-09-01,4
3541,P-1025,C-44,S-5,2023-09-01,7
2908,P-1091,C-43,S-7,2023-09-01,3
3082,P-1011,C-7,S-1,2023-09-01,3
3113,P-1013,C-17,S-1,2023-09-01,4
3176,P-1050,C-25,S-10,2023-09-01,9
3769,P-1064,C-2,S-4,2023-09-01,8
4189,P-1075,C-29,S-5,2023-09-01,6
5419,P-1038,C-25,S-4,2023-09-01,7
5800,P-1083,C-49,S-6,2023-09-01,4
6102,P-1052,C-33,S-4,2023-09-01,3
6126,P-1060,C-20,S-9,2023-09-01,3
6657,P-1052,C-9,S-5,2023-09-01,6
6948,P-1031,C-46,S-2,2023-09-01,2
7150,P-1013,C-48,S-4,2023-09-01,8
7318,P-1059,C-48,S-2,2023-09-01,6
9201,P-1067,C-34,S-5,2023-09-01,8
103,P-1088,C-39,S-10,2023-08-31,3
793,P-1009,C-20,S-7,2023-08-31,7
1556,P-1073,C-36,S-6,2023-08-31,6
1589,P-1025,C-47,S-3,2023-08-31,5
823,P-1002,C-47,S-4,2023-08-31,5
904,P-1002,C-45,S-4,2023-08-31,6
1370,P-1067,C-49,S-9,2023-08-31,1
2051,P-1089,C-42,S-4,2023-08-31,3
2268,P-1018,C-6,S-2,2023-08-31,3
3453,P-1024,C-15,S-2,2023-08-31,2
4440,P-1089,C-26,S-4,2023-08-31,2
3812,P-1037,C-37,S-5,2023-08-31,7
5532,P-1063,C-25,S-2,2023-08-31,5
5587,P-1040,C-23,S-9,2023-08-31,5
5177,P-1088,C-28,S-5,2023-08-31,4
5349,P-1080,C-15,S-4,2023-08-31,3
6145,P-1042,C-21,S-3,2023-08-31,5
6822,P-1064,C-24,S-9,2023-08-31,9
7279,P-1047,C-13,S-9,2023-08-31,5
8334,P-1077,C-10,S-9,2023-08-31,2
8390,P-1093,C-31,S-1,2023-08-31,3
8004,P-1072,C-9,S-5,2023-08-31,2
8022,P-1032,C-10,S-8,2023-08-31,5
8125,P-1074,C-47,S-2,2023-08-31,3
9066,P-1088,C-21,S-2,2023-08-31,10
9115,P-1011,C-8,S-3,2023-08-31,8
184,P-1058,C-12,S-5,2023-08-30,8
426,P-1019,C-39,S-7,2023-08-30,5
1553,P-1083,C-32,S-4,2023-08-30,3
1592,P-1045,C-9,S-2,2023-08-30,8
1668,P-1097,C-19,S-9,2023-08-30,1
1156,P-1004,C-40,S-7,2023-08-30,10
1714,P-1019,C-42,S-9,2023-08-30,4
1729,P-1094,C-16,S-8,2023-08-30,10
1871,P-1044,C-23,S-7,2023-08-30,8
2187,P-1027,C-13,S-1,2023-08-30,3
2817,P-1018,C-44,S-3,2023-08-30,4
3087,P-1025,C-41,S-3,2023-08-30,8
3108,P-1082,C-20,S-6,2023-08-30,8
3150,P-1061,C-7,S-1,2023-08-30,1
3810,P-1090,C-32,S-3,2023-08-30,5
4102,P-1021,C-39,S-10,2023-08-30,5
4700,P-1089,C-5,S-6,2023-08-30,8
5079,P-1014,C-22,S-3,2023-08-30,1
5120,P-1019,C-40,S-4,2023-08-30,7
5163,P-1035,C-8,S-3,2023-08-30,5
6066,P-1035,C-11,S-6,2023-08-30,6
6121,P-1023,C-30,S-6,2023-08-30,10
6160,P-1015,C-43,S-2,2023-08-30,7
6239,P-1074,C-19,S-9,2023-08-30,7
7466,P-1085,C-3,S-9,2023-08-30,9
7476,P-1096,C-35,S-5,2023-08-30,6
7617,P-1009,C-9,S-2,2023-08-30,3
6909,P-1061,C-42,S-7,2023-08-30,2
7651,P-1028,C-12,S-1,2023-08-30,3
7988,P-1086,C-31,S-4,2023-08-30,8
8681,P-1095,C-45,S-6,2023-08-30,7
8859,P-1070,C-12,S-7,2023-08-30,5
9026,P-1041,C-40,S-7,2023-08-30,3
9900,P-1083,C-6,S-5,2023-08-30,6
666,P-1082,C-43,S-5,2023-08-29,4
696,P-1080,C-16,S-2,2023-08-29,4
1468,P-1090,C-33,S-7,2023-08-29,4
811,P-1012,C-22,S-3,2023-08-29,8
859,P-1057,C-30,S-2,2023-08-29,9
2379,P-1032,C-42,S-5,2023-08-29,5
2026,P-1015,C-29,S-4,2023-08-29,9
2222,P-1074,C-9,S-7,2023-08-29,4
2259,P-1070,C-30,S-7,2023-08-29,10
2641,P-1076,C-6,S-8,2023-08-29,2
3681,P-1093,C-16,S-9,2023-08-29,2
3126,P-1006,C-44,S-3,2023-08-29,6
4390,P-1069,C-15,S-2,2023-08-29,7
3708,P-1070,C-39,S-8,2023-08-29,7
4213,P-1044,C-19,S-7,2023-08-29,6
4290,P-1079,C-47,S-6,2023-08-29,6
4878,P-1036,C-28,S-6,2023-08-29,6
4999,P-1008,C-43,S-10,2023-08-29,9
7382,P-1039,C-8,S-3,2023-08-29,8
6919,P-1027,C-29,S-3,2023-08-29,9
6953,P-1010,C-39,S-6,2023-08-29,5
8429,P-1005,C-10,S-2,2023-08-29,9
7842,P-1069,C-23,S-9,2023-08-29,2
8287,P-1003,C-37,S-5,2023-08-29,6
8648,P-1027,C-34,S-4,2023-08-29,10
8758,P-1007,C-3,S-8,2023-08-29,9
629,P-1073,C-4,S-9,2023-08-28,2
354,P-1082,C-23,S-10,2023-08-28,4
512,P-1010,C-28,S-2,2023-08-28,1
1456,P-1041,C-10,S-7,2023-08-28,2
1542,P-1086,C-26,S-6,2023-08-28,2
1665,P-1054,C-2,S-7,2023-08-28,5
1207,P-1056,C-42,S-8,2023-08-28,1
2624,P-1008,C-24,S-5,2023-08-28,3
2743,P-1097,C-43,S-4,2023-08-28,8
3516,P-1009,C-5,S-3,2023-08-28,4
3522,P-1074,C-40,S-4,2023-08-28,2
2772,P-1046,C-19,S-6,2023-08-28,7
2775,P-1036,C-40,S-4,2023-08-28,9
4310,P-1071,C-34,S-3,2023-08-28,2
4315,P-1042,C-16,S-8,2023-08-28,4
5454,P-1040,C-7,S-3,2023-08-28,7
5590,P-1062,C-36,S-3,2023-08-28,5
5394,P-1016,C-5,S-9,2023-08-28,7
5765,P-1043,C-16,S-1,2023-08-28,9
5986,P-1066,C-8,S-9,2023-08-28,4
6091,P-1075,C-16,S-9,2023-08-28,4
6600,P-1095,C-43,S-5,2023-08-28,6
7801,P-1066,C-8,S-5,2023-08-28,3
7888,P-1006,C-50,S-9,2023-08-28,1
7921,P-1037,C-46,S-2,2023-08-28,5
9801,P-1032,C-44,S-3,2023-08-28,7
5,P-1092,C-38,S-4,2023-08-27,4
766,P-1034,C-38,S-3,2023-08-27,8
1206,P-1024,C-7,S-3,2023-08-27,5
1828,P-1068,C-26,S-3,2023-08-27,3
2180,P-1006,C-22,S-10,2023-08-27,4
3619,P-1003,C-18,S-9,2023-08-27,1
2771,P-1069,C-3,S-4,2023-08-27,5
3107,P-1068,C-50,S-6,2023-08-27,9
4595,P-1086,C-16,S-2,2023-08-27,5
3695,P-1024,C-36,S-7,2023-08-27,7
3931,P-1004,C-29,S-6,2023-08-27,4
5012,P-1070,C-35,S-9,2023-08-27,10
6341,P-1033,C-24,S-8,2023-08-27,6
6425,P-1010,C-44,S-6,2023-08-27,8
6031,P-1068,C-48,S-8,2023-08-27,9
7094,P-1090,C-37,S-3,2023-08-27,2
7201,P-1004,C-35,S-2,2023-08-27,2
7724,P-1051,C-39,S-6,2023-08-27,5
8097,P-1065,C-4,S-5,2023-08-27,3
8194,P-1011,C-2,S-7,2023-08-27,3
8958,P-1077,C-7,S-6,2023-08-27,5
77,P-1051,C-13,S-6,2023-08-26,8
440,P-1017,C-32,S-10,2023-08-26,8
1150,P-1032,C-38,S-1,2023-08-26,7
1213,P-1051,C-28,S-8,2023-08-26,6
1989,P-1041,C-1,S-8,2023-08-26,3
2139,P-1060,C-40,S-3,2023-08-26,2
2163,P-1076,C-1,S-6,2023-08-26,7
2276,P-1041,C-47,S-5,2023-08-26,5
2296,P-1066,C-46,S-6,2023-08-26,5
2307,P-1076,C-28,S-2,2023-08-26,10
2659,P-1077,C-28,S-9,2023-08-26,9
3467,P-1080,C-16,S-6,2023-08-26,6
2840,P-1097,C-7,S-3,2023-08-26,9
2989,P-1062,C-8,S-1,2023-08-26,5
3699,P-1053,C-15,S-8,2023-08-26,7
4212,P-1067,C-38,S-5,2023-08-26,5
5442,P-1078,C-17,S-7,2023-08-26,6
4864,P-1033,C-47,S-2,2023-08-26,8
5142,P-1056,C-28,S-10,2023-08-26,6
5713,P-1063,C-42,S-9,2023-08-26,9
7558,P-1026,C-20,S-9,2023-08-26,4
7610,P-1009,C-44,S-7,2023-08-26,9
6733,P-1036,C-2,S-8,2023-08-26,5
7311,P-1011,C-48,S-9,2023-08-26,8
8332,P-1079,C-25,S-8,2023-08-26,9
8481,P-1044,C-4,S-2,2023-08-26,8
7958,P-1045,C-5,S-2,2023-08-26,7
8677,P-1039,C-28,S-8,2023-08-26,5
9452,P-1095,C-12,S-3,2023-08-26,5
9492,P-1053,C-6,S-3,2023-08-26,3
9109,P-1017,C-46,S-4,2023-08-26,2
294,P-1006,C-45,S-8,2023-08-25,6
374,P-1083,C-22,S-7,2023-08-25,3
486,P-1082,C-30,S-5,2023-08-25,10
673,P-1007,C-45,S-3,2023-08-25,6
711,P-1053,C-15,S-5,2023-08-25,4
1591,P-1044,C-11,S-7,2023-08-25,3
1609,P-1079,C-45,S-3,2023-08-25,4
825,P-1057,C-46,S-1,2023-08-25,6
933,P-1087,C-38,S-5,2023-08-25,2
936,P-1028,C-6,S-3,2023-08-25,4
1237,P-1038,C-42,S-1,2023-08-25,5
1319,P-1024,C-34,S-2,2023-08-25,6
1795,P-1007,C-29,S-7,2023-08-25,2
1867,P-1098,C-4,S-3,2023-08-25,7
1899,P-1061,C-38,S-9,2023-08-25,6
3602,P-1074,C-33,S-6,2023-08-25,10
2916,P-1080,C-48,S-8,2023-08-25,4
3976,P-1076,C-1,S-4,2023-08-25,3
4130,P-1026,C-13,S-6,2023-08-25,1
5143,P-1035,C-50,S-5,2023-08-25,8
5937,P-1069,C-26,S-6,2023-08-25,9
6313,P-1020,C-6,S-9,2023-08-25,4
6890,P-1027,C-32,S-6,2023-08-25,7
7133,P-1073,C-37,S-2,2023-08-25,1
7348,P-1086,C-26,S-4,2023-08-25,6
8470,P-1081,C-11,S-8,2023-08-25,2
8530,P-1069,C-9,S-2,2023-08-25,3
8548,P-1031,C-11,S-6,2023-08-25,3
7766,P-1006,C-23,S-2,2023-08-25,6
7965,P-1083,C-9,S-3,2023-08-25,9
8245,P-1060,C-39,S-7,2023-08-25,4
8720,P-1046,C-32,S-3,2023-08-25,5
8764,P-1089,C-46,S-3,2023-08-25,1
8780,P-1058,C-43,S-6,2023-08-25,8
9295,P-1018,C-36,S-2,2023-08-25,5
591,P-1049,C-19,S-7,2023-08-24,5
1510,P-1090,C-4,S-3,2023-08-24,7
1711,P-1018,C-15,S-10,2023-08-24,7
916,P-1036,C-39,S-7,2023-08-24,7
1139,P-1096,C-29,S-1,2023-08-24,9
1272,P-1000,C-21,S-4,2023-08-24,4
1403,P-1070,C-45,S-4,2023-08-24,7
1861,P-1054,C-38,S-2,2023-08-24,1
2347,P-1091,C-20,S-3,2023-08-24,4
3463,P-1014,C-18,S-8,2023-08-24,6
2800,P-1003,C-35,S-7,2023-08-24,1
3056,P-1067,C-18,S-8,2023-08-24,7
3324,P-1000,C-2,S-8,2023-08-24,7
4420,P-1043,C-46,S-9,2023-08-24,8
4289,P-1014,C-26,S-9,2023-08-24,3
4979,P-1021,C-45,S-8,2023-08-24,2
5357,P-1017,C-9,S-1,2023-08-24,4
6579,P-1093,C-11,S-4,2023-08-24,7
5968,P-1095,C-49,S-3,2023-08-24,5
7399,P-1099,C-28,S-6,2023-08-24,10
7002,P-1035,C-49,S-2,2023-08-24,3
8436,P-1074,C-20,S-3,2023-08-24,6
7886,P-1031,C-39,S-7,2023-08-24,7
8030,P-1067,C-22,S-4,2023-08-24,7
8568,P-1052,C-35,S-9,2023-08-24,4
8680,P-1088,C-34,S-9,2023-08-24,8
9667,P-1098,C-3,S-7,2023-08-24,6
583,P-1028,C-28,S-8,2023-08-23,4
74,P-1091,C-12,S-7,2023-08-23,4
297,P-1018,C-19,S-5,2023-08-23,2
375,P-1024,C-25,S-5,2023-08-23,4
807,P-1041,C-12,S-9,2023-08-23,8
1114,P-1051,C-25,S-5,2023-08-23,10
1910,P-1076,C-30,S-2,2023-08-23,9
2242,P-1071,C-34,S-5,2023-08-23,7
2966,P-1007,C-35,S-2,2023-08-23,6
3397,P-1053,C-19,S-8,2023-08-23,4
3753,P-1074,C-48,S-1,2023-08-23,6
3837,P-1005,C-2,S-7,2023-08-23,10
4736,P-1078,C-9,S-7,2023-08-23,3
5292,P-1031,C-2,S-7,2023-08-23,6
5907,P-1061,C-31,S-8,2023-08-23,6
6019,P-1018,C-27,S-4,2023-08-23,7
6086,P-1024,C-41,S-5,2023-08-23,1
6191,P-1094,C-17,S-8,2023-08-23,10
6864,P-1008,C-2,S-7,2023-08-23,3
6993,P-1072,C-16,S-7,2023-08-23,1
7112,P-1095,C-23,S-7,2023-08-23,2
7229,P-1085,C-4,S-3,2023-08-23,3
7761,P-1082,C-6,S-4,2023-08-23,6
8186,P-1085,C-49,S-10,2023-08-23,4
8809,P-1002,C-4,S-7,2023-08-23,7
9727,P-1098,C-44,S-5,2023-08-23,8
9838,P-1084,C-15,S-7,2023-08-23,4
9912,P-1014,C-27,S-9,2023-08-23,8
9962,P-1066,C-33,S-9,2023-08-23,5
754,P-1002,C-19,S-2,2023-08-22,2
1532,P-1048,C-6,S-8,2023-08-22,5
1566,P-1029,C-21,S-9,2023-08-22,4
1704,P-1098,C-23,S-4,2023-08-22,7
1822,P-1075,C-7,S-8,2023-08-22,7
2741,P-1003,C-24,S-4,2023-08-22,2
3856,P-1065,C-11,S-9,2023-08-22,8
3895,P-1015,C-24,S-8,2023-08-22,4
3955,P-1065,C-37,S-2,2023-08-22,5
4005,P-1005,C-35,S-6,2023-08-22,8
4135,P-1059,C-33,S-7,2023-08-22,7
4138,P-1015,C-45,S-6,2023-08-22,1
4256,P-1082,C-44,S-4,2023-08-22,7
4326,P-1032,C-22,S-4,2023-08-22,8
5499,P-1012,C-13,S-3,2023-08-22,3
4912,P-1009,C-14,S-2,2023-08-22,2
4990,P-1075,C-34,S-6,2023-08-22,2
5001,P-1068,C-43,S-8,2023-08-22,3
5215,P-1037,C-6,S-2,2023-08-22,10
6307,P-1041,C-10,S-8,2023-08-22,5
7183,P-1057,C-12,S-6,2023-08-22,9
8020,P-1007,C-24,S-6,2023-08-22,7
8875,P-1099,C-26,S-2,2023-08-22,9
9676,P-1030,C-25,S-8,2023-08-22,8
9705,P-1009,C-45,S-1,2023-08-22,9
365,P-1089,C-47,S-2,2023-08-21,5
955,P-1015,C-36,S-2,2023-08-21,9
2553,P-1087,C-18,S-2,2023-08-21,2
1859,P-1087,C-4,S-8,2023-08-21,4
1872,P-1055,C-15,S-5,2023-08-21,3
4458,P-1018,C-37,S-6,2023-08-21,6
4534,P-1042,C-12,S-8,2023-08-21,6
5381,P-1031,C-34,S-4,2023-08-21,7
6440,P-1040,C-2,S-9,2023-08-21,7
5731,P-1067,C-10,S-9,2023-08-21,2
6248,P-1033,C-42,S-9,2023-08-21,8
7628,P-1075,C-43,S-5,2023-08-21,8
6787,P-1085,C-11,S-9,2023-08-21,5
7125,P-1067,C-30,S-7,2023-08-21,2
7135,P-1027,C-45,S-6,2023-08-21,8
7305,P-1097,C-44,S-7,2023-08-21,3
7851,P-1044,C-23,S-1,2023-08-21,6
8231,P-1047,C-2,S-8,2023-08-21,10
8239,P-1028,C-32,S-9,2023-08-21,3
9477,P-1022,C-49,S-2,2023-08-21,2
9581,P-1041,C-14,S-7,2023-08-21,9
9226,P-1017,C-22,S-7,2023-08-21,8
9237,P-1060,C-44,S-8,2023-08-21,8
1572,P-1010,C-34,S-4,2023-08-20,9
864,P-1025,C-47,S-8,2023-08-20,8
1104,P-1090,C-34,S-6,2023-08-20,6
1395,P-1006,C-4,S-9,2023-08-20,1
2394,P-1053,C-22,S-9,2023-08-20,7
3426,P-1045,C-24,S-1,2023-08-20,8
2812,P-1075,C-21,S-5,2023-08-20,4
4198,P-1065,C-11,S-6,2023-08-20,1
5485,P-1076,C-20,S-7,2023-08-20,4
5487,P-1067,C-47,S-6,2023-08-20,2
5808,P-1066,C-47,S-6,2023-08-20,5
6753,P-1016,C-14,S-6,2023-08-20,4
7282,P-1045,C-40,S-2,2023-08-20,8
8877,P-1012,C-32,S-5,2023-08-20,8
9723,P-1020,C-15,S-6,2023-08-20,8
651,P-1096,C-3,S-5,2023-08-19,6
42,P-1043,C-29,S-7,2023-08-19,7
183,P-1032,C-46,S-4,2023-08-19,8
211,P-1048,C-6,S-3,2023-08-19,9
246,P-1085,C-34,S-2,2023-08-19,4
274,P-1003,C-35,S-2,2023-08-19,6
716,P-1033,C-22,S-5,2023-08-19,7
852,P-1054,C-30,S-9,2023-08-19,4
2507,P-1002,C-28,S-3,2023-08-19,5
2980,P-1071,C-4,S-3,2023-08-19,8
4039,P-1069,C-5,S-5,2023-08-19,3
4221,P-1058,C-28,S-9,2023-08-19,5
5406,P-1069,C-23,S-2,2023-08-19,6
4748,P-1046,C-6,S-6,2023-08-19,6
5250,P-1099,C-38,S-4,2023-08-19,4
6432,P-1093,C-15,S-2,2023-08-19,3
5948,P-1022,C-14,S-9,2023-08-19,2
6104,P-1074,C-7,S-2,2023-08-19,4
7412,P-1047,C-29,S-3,2023-08-19,9
7530,P-1005,C-11,S-7,2023-08-19,2
7244,P-1036,C-11,S-8,2023-08-19,6
8653,P-1092,C-12,S-4,2023-08-19,8
8688,P-1046,C-12,S-2,2023-08-19,7
9534,P-1080,C-9,S-2,2023-08-19,2
8972,P-1066,C-29,S-3,2023-08-19,6
49,P-1037,C-35,S-7,2023-08-18,8
109,P-1004,C-3,S-4,2023-08-18,4
282,P-1095,C-6,S-4,2023-08-18,2
412,P-1014,C-18,S-6,2023-08-18,4
708,P-1011,C-13,S-2,2023-08-18,2
1494,P-1032,C-1,S-6,2023-08-18,4
883,P-1058,C-24,S-3,2023-08-18,5
1439,P-1005,C-6,S-4,2023-08-18,1
2256,P-1043,C-19,S-9,2023-08-18,6
3305,P-1032,C-49,S-9,2023-08-18,8
3916,P-1086,C-34,S-8,2023-08-18,6
4307,P-1030,C-9,S-2,2023-08-18,7
6422,P-1086,C-48,S-6,2023-08-18,8
6190,P-1084,C-27,S-9,2023-08-18,2
6992,P-1022,C-11,S-6,2023-08-18,9
7091,P-1054,C-7,S-8,2023-08-18,4
8492,P-1020,C-43,S-7,2023-08-18,2
8150,P-1099,C-32,S-9,2023-08-18,8
8151,P-1051,C-12,S-9,2023-08-18,8
8214,P-1044,C-46,S-9,2023-08-18,9
37,P-1011,C-37,S-3,2023-08-17,5
1702,P-1021,C-46,S-6,2023-08-17,9
1387,P-1017,C-38,S-6,2023-08-17,7
1723,P-1020,C-16,S-8,2023-08-17,5
1978,P-1045,C-26,S-4,2023-08-17,4
3474,P-1059,C-46,S-2,2023-08-17,2
3521,P-1017,C-49,S-2,2023-08-17,6
3607,P-1008,C-21,S-6,2023-08-17,3
3637,P-1022,C-18,S-7,2023-08-17,6
3685,P-1064,C-28,S-9,2023-08-17,5
3070,P-1073,C-1,S-7,2023-08-17,1
3806,P-1055,C-5,S-9,2023-08-17,7
3973,P-1005,C-21,S-7,2023-08-17,8
4273,P-1081,C-20,S-1,2023-08-17,2
5315,P-1045,C-5,S-1,2023-08-17,9
5996,P-1014,C-45,S-2,2023-08-17,10
7419,P-1089,C-2,S-5,2023-08-17,4
6775,P-1075,C-23,S-2,2023-08-17,10
7046,P-1063,C-18,S-7,2023-08-17,5
7268,P-1093,C-19,S-9,2023-08-17,9
8313,P-1051,C-34,S-5,2023-08-17,8
8342,P-1006,C-42,S-2,2023-08-17,4
8118,P-1090,C-43,S-3,2023-08-17,9
9784,P-1045,C-16,S-7,2023-08-17,4
149,P-1073,C-16,S-7,2023-08-16,3
334,P-1001,C-12,S-9,2023-08-16,3
346,P-1033,C-23,S-10,2023-08-16,3
443,P-1044,C-35,S-5,2023-08-16,3
683,P-1045,C-21,S-1,2023-08-16,1
730,P-1068,C-3,S-4,2023-08-16,9
1632,P-1053,C-38,S-2,2023-08-16,7
910,P-1079,C-19,S-3,2023-08-16,6
3605,P-1084,C-24,S-3,2023-08-16,2
3043,P-1059,C-29,S-5,2023-08-16,1
4377,P-1004,C-49,S-7,2023-08-16,2
4844,P-1015,C-30,S-3,2023-08-16,5
4900,P-1017,C-48,S-9,2023-08-16,4
7420,P-1022,C-30,S-2,2023-08-16,8
7422,P-1082,C-46,S-2,2023-08-16,5
7157,P-1077,C-23,S-8,2023-08-16,3
8396,P-1057,C-33,S-10,2023-08-16,1
9448,P-1096,C-25,S-2,2023-08-16,4
9482,P-1004,C-42,S-9,2023-08-16,2
9098,P-1075,C-36,S-7,2023-08-16,10
9639,P-1043,C-22,S-4,2023-08-16,5
9931,P-1097,C-13,S-9,2023-08-16,10
598,P-1076,C-17,S-8,2023-08-15,6
762,P-1047,C-31,S-10,2023-08-15,3
1522,P-1078,C-17,S-6,2023-08-15,2
2447,P-1004,C-1,S-1,2023-08-15,9
2046,P-1027,C-37,S-3,2023-08-15,3
2107,P-1098,C-12,S-1,2023-08-15,7
2366,P-1052,C-6,S-5,2023-08-15,7
3579,P-1089,C-6,S-6,2023-08-15,2
3285,P-1037,C-19,S-9,2023-08-15,3
3925,P-1044,C-26,S-8,2023-08-15,8
3977,P-1020,C-39,S-4,2023-08-15,2
5395,P-1082,C-49,S-7,2023-08-15,4
6065,P-1037,C-39,S-8,2023-08-15,5
6084,P-1021,C-29,S-2,2023-08-15,2
6684,P-1013,C-1,S-9,2023-08-15,4
6770,P-1011,C-23,S-4,2023-08-15,2
6969,P-1073,C-27,S-2,2023-08-15,3
6995,P-1003,C-31,S-4,2023-08-15,2
7360,P-1081,C-50,S-3,2023-08-15,7
8213,P-1050,C-49,S-2,2023-08-15,9
8654,P-1029,C-27,S-2,2023-08-15,1
8834,P-1049,C-20,S-4,2023-08-15,10
693,P-1004,C-4,S-5,2023-08-14,8
1570,P-1095,C-12,S-2,2023-08-14,6
1680,P-1038,C-41,S-4,2023-08-14,7
2551,P-1084,C-37,S-8,2023-08-14,7
1830,P-1082,C-41,S-4,2023-08-14,3
2080,P-1062,C-15,S-2,2023-08-14,8
2089,P-1095,C-33,S-8,2023-08-14,6
2322,P-1028,C-30,S-4,2023-08-14,10
3710,P-1016,C-23,S-6,2023-08-14,9
3715,P-1051,C-25,S-8,2023-08-14,2
5594,P-1096,C-37,S-4,2023-08-14,4
5237,P-1086,C-42,S-2,2023-08-14,7
6062,P-1080,C-46,S-7,2023-08-14,7
8225,P-1010,C-20,S-3,2023-08-14,9
8679,P-1007,C-27,S-3,2023-08-14,4
9615,P-1071,C-13,S-4,2023-08-14,6
8791,P-1017,C-24,S-4,2023-08-14,2
9829,P-1027,C-41,S-5,2023-08-14,6
59,P-1075,C-40,S-9,2023-08-13,4
1638,P-1004,C-22,S-8,2023-08-13,7
1390,P-1091,C-49,S-5,2023-08-13,1
2619,P-1034,C-20,S-10,2023-08-13,8
2629,P-1004,C-22,S-9,2023-08-13,5
2150,P-1079,C-46,S-2,2023-08-13,3
3538,P-1097,C-2,S-9,2023-08-13,4
3551,P-1012,C-44,S-2,2023-08-13,3
2917,P-1079,C-40,S-6,2023-08-13,3
3378,P-1010,C-47,S-5,2023-08-13,1
4388,P-1003,C-3,S-5,2023-08-13,4
4476,P-1016,C-39,S-4,2023-08-13,7
4497,P-1083,C-43,S-2,2023-08-13,5
4594,P-1096,C-42,S-4,2023-08-13,10
4845,P-1023,C-3,S-10,2023-08-13,3
5141,P-1096,C-41,S-9,2023-08-13,7
6326,P-1040,C-8,S-3,2023-08-13,8
5884,P-1090,C-23,S-3,2023-08-13,2
6135,P-1088,C-6,S-6,2023-08-13,9
6991,P-1003,C-43,S-4,2023-08-13,2
8222,P-1022,C-11,S-4,2023-08-13,7
8939,P-1090,C-33,S-8,2023-08-13,5
9027,P-1040,C-32,S-9,2023-08-13,10
9189,P-1058,C-28,S-4,2023-08-13,9
298,P-1081,C-15,S-2,2023-08-12,3
1571,P-1070,C-36,S-10,2023-08-12,5
821,P-1043,C-14,S-2,2023-08-12,2
1062,P-1004,C-48,S-7,2023-08-12,7
1423,P-1001,C-25,S-5,2023-08-12,9
2677,P-1069,C-28,S-1,2023-08-12,6
2691,P-1014,C-18,S-9,2023-08-12,4
2740,P-1059,C-22,S-8,2023-08-12,10
2850,P-1023,C-28,S-1,2023-08-12,1
3060,P-1060,C-12,S-7,2023-08-12,10
3310,P-1017,C-23,S-3,2023-08-12,2
4611,P-1060,C-20,S-3,2023-08-12,1
4712,P-1046,C-28,S-9,2023-08-12,6
6331,P-1016,C-13,S-1,2023-08-12,10
6355,P-1056,C-48,S-1,2023-08-12,8
6473,P-1007,C-2,S-8,2023-08-12,4
5714,P-1091,C-34,S-7,2023-08-12,3
5766,P-1012,C-18,S-7,2023-08-12,8
6170,P-1076,C-29,S-2,2023-08-12,4
6958,P-1062,C-20,S-3,2023-08-12,9
7646,P-1040,C-20,S-10,2023-08-12,10
7687,P-1037,C-9,S-8,2023-08-12,6
7920,P-1049,C-9,S-5,2023-08-12,2
8611,P-1013,C-48,S-6,2023-08-12,3
8618,P-1067,C-39,S-5,2023-08-12,5
8678,P-1041,C-20,S-6,2023-08-12,7
9551,P-1081,C-45,S-7,2023-08-12,10
8871,P-1074,C-49,S-2,2023-08-12,2
9328,P-1048,C-8,S-8,2023-08-12,7
9913,P-1029,C-22,S-1,2023-08-12,3
66,P-1002,C-30,S-6,2023-08-11,7
137,P-1043,C-33,S-4,2023-08-11,9
383,P-1066,C-30,S-4,2023-08-11,2
1455,P-1029,C-44,S-7,2023-08-11,2
1885,P-1072,C-31,S-5,2023-08-11,4
2011,P-1003,C-10,S-8,2023-08-11,7
